Nicole N.	4.0
Ryan T.	3.0
Adrienne M.	3.0
Adrienne M.	2.0
Carol A.	2.0
Bryan D.	5.0
Ryan T.	3.0
Helen W.	3.0
Stephanie L.	4.0
Victoria D.	5.0
Adrienne M.	4.0
Adrienne M.	4.0
Linda H.	2.0
evita t.	5.0
Ryan T.	4.0
Adrienne M.	2.0
Adrienne M.	4.0
Adrienne M.	3.0
David L.	3.0
Adrienne M.	3.0
Adrienne M.	3.0
Christina C.	5.0
Ryan T.	4.0
Ryan T.	3.0
Adrienne M.	4.0
Michelle C.	1.0
Adrienne M.	2.0
Tiffany S.	3.0
C W.	3.0
Christina C.	2.0
Christina S.	5.0
Adrienne M.	5.0
Adrienne M.	3.0
Helen W.	4.0
Adrienne M.	1.0
Ryan T.	3.0
Adrienne M.	4.0
Adrienne M.	3.0
Adrienne M.	3.0
Adrienne M.	3.0
Adrienne M.	2.0
Giuseppe L.	5.0
Joel S.	3.0
Ben H L.	3.0
Nette L.	4.0
Samantha C.	3.0
Rajat R.	2.0
Daryl C.	2.0
Kirk F.	1.0
Jake R.	5.0
Constance C.	3.0
Linnea E.	5.0
Tristan H.	3.0
Pamela N.	5.0
Bri R.	2.0
Anya B.	1.0
H K.	4.0
Olin S.	3.0
Yvette A.	2.0
Samantha C.	4.0
H K.	3.0
Jennifer L.	5.0
Melanie D.	4.0
Rimi K.	3.0
H K.	3.0
Melanie D.	3.0
Tony D.	2.0
Yan C.	3.0
Constance C.	4.0
H K.	2.0
Nikki C.	3.0
Charles A.	5.0
H K.	3.0
Lan T.	3.0
Jake R.	4.0
Erik N.	5.0
Sherwin A.	1.0
Sandra G.	5.0
H K.	5.0
Rebecca L.	5.0
Meg P.	2.0
Michael H.	4.0
jt w.	2.0
Johnson H.	4.0
Christina F.	4.0
Michael H.	3.0
emily s.	4.0
Lloyd C.	5.0
Nicole G.	1.0
Miranda D.	5.0
Nicole G.	4.0
Lloyd C.	5.0
Joey T.	5.0
Mary S.	2.0
Baidra M.	2.0
Michael H.	5.0
Jennifer F.	4.0
Boraxo G.	4.0
Lisa M.	5.0
Christina F.	4.0
jt w.	1.0
Jason B.	3.0
LH N.	2.0
Lloyd C.	5.0
Karissa L.	4.0
Carolyn A.	3.0
Jessica C.	5.0
Michael H.	4.0
Rachel C.	5.0
Ralph L.	5.0
Ian S.	3.0
Koy T.	1.0
Lisa M.	4.0
Donna M.	4.0
pochini m.	4.0
Jason B.	2.0
Maralyn S.	5.0
Shubs K.	4.0
Art A.	5.0
Jing F.	5.0
Julie H.	4.0
M O.	2.0
Theresa H.	4.0
Rosanne L.	4.0
Luna L.	4.0
Lea B.	3.0
Midori G.	5.0
Lauren B.	5.0
Jing F.	5.0
Umar T.	5.0
Theresa H.	5.0
Larry G.	2.0
Betty C.	5.0
Theresa H.	5.0
Art A.	2.0
Shubs K.	4.0
Kenny L.	3.0
Midori G.	4.0
Theresa H.	3.0
M O.	2.0
Art A.	4.0
Shubs K.	3.0
Michael C.	2.0
Shubs K.	2.0
Michael C.	4.0
Grace T.	3.0
Midori G.	4.0
Tamara K.	1.0
Jennifer M.	3.0
tong t.	1.0
Caroline A.	5.0
Kevin S.	5.0
Zem Z.	5.0
Melissa C.	5.0
jessica s.	4.0
Shubs K.	4.0
Grace T.	3.0
coleman k.	4.0
Sasha K.	4.0
Erin J.	5.0
Eric N.	1.0
Nigel P.	5.0
Cecilia M.	2.0
Erin J.	3.0
Cecilia M.	2.0
Trevor H.	1.0
Sharon S.	5.0
Amy L.	4.0
Cecilia M.	3.0
Amanda J.	5.0
Eunice K.	2.0
Kamilla N.	5.0
V L.	5.0
Shun Y.	5.0
Samir P.	5.0
Bernard L.	2.0
Jen T.	5.0
Amy L.	3.0
Bernard L.	3.0
Bernard L.	2.0
Candace L.	3.0
GiGi L.	1.0
Sharon S.	2.0
Jess H.	5.0
Cecilia M.	3.0
Edmund L.	3.0
arturo p.	2.0
Kevin S.	3.0
Melinda C.	5.0
Michelle Y.	5.0
Rahul B.	4.0
Charla B.	1.0
Kevin S.	2.0
A K.	5.0
Rahul B.	4.0
Kevin S.	3.0
Rebecca H.	3.0
Sabrina L.	2.0
Rahul B.	5.0
Brad Y.	4.0
diana r.	3.0
Kevin S.	3.0
Joanie S.	5.0
John M.	5.0
Michelle Y.	4.0
Cee A.	4.0
Roshan K.	4.0
Marissa B.	3.0
Kevin S.	4.0
Kevin S.	1.0
Nora L.	4.0
Emily D.	3.0
Emily D.	3.0
Kevin S.	5.0
Kathleene E.	4.0
Rahul B.	2.0
Jennie L.	5.0
sam b.	2.0
Kevin S.	2.0
Sergei C.	4.0
Kristy C.	3.0
Katelyn M.	4.0
Nessa T.	5.0
Vanessa P.	5.0
Tim W.	5.0
Noey P.	2.0
Ryan D.	5.0
Sarah G.	2.0
Alice Z.	1.0
Alice Z.	1.0
Sophia B.	4.0
Gordon C.	5.0
Anthony X.	1.0
John C.	1.0
Ben D.	3.0
Michelle T.	3.0
Suelyn Y.	4.0
Sandy L.	5.0
Chad H.	3.0
Dara S.	3.0
Ben D.	1.0
Matt G.	3.0
Alice Z.	3.0
Chad H.	4.0
Natalie C.	5.0
Noey P.	4.0
Sophia B.	5.0
Ryan D.	2.0
Subodh I.	4.0
Michelle B.	3.0
Sophia B.	4.0
Alice Z.	4.0
Ben D.	5.0
Jeanne K.	5.0
Sophia B.	4.0
kat v.	1.0
MIA N.	5.0
Matt G.	4.0
Rochelle S.	3.0
Nori H.	3.0
Catherine N.	2.0
Sophia B.	3.0
Sophia B.	3.0
Ema W.	4.0
Stephanie S.	4.0
Seni S.	5.0
Ben D.	5.0
Sophia B.	2.0
MIA N.	5.0
Yvonne S.	1.0
Stacey W.	5.0
Joe L.	4.0
Kathryn G.	5.0
Joe L.	2.0
Jill W.	4.0
Randy F.	4.0
Dave N.	3.0
C D.	4.0
Nathan L.	5.0
Kim D.	4.0
Nate D.	3.0
Dave N.	3.0
Joe L.	3.0
Anne R.	1.0
Stan S.	5.0
Randy F.	3.0
Joe L.	5.0
joelle b.	4.0
Joe L.	4.0
Jill W.	5.0
Bernice C.	3.0
robert k.	4.0
Aurora C.	2.0
Olivia L.	4.0
Dave N.	4.0
Michelle T.	3.0
Jill W.	3.0
Olivia L.	4.0
Will G.	2.0
Randy F.	3.0
Randy F.	4.0
Joe L.	3.0
Karen C.	1.0
Gina T.	3.0
Michelle C.	5.0
Randy F.	3.0
Mui L.	5.0
Dick B.	3.0
Amina M.	2.0
Kim M.	4.0
Shanna K.	3.0
Lynsey T.	5.0
K B.	2.0
Jenna M.	5.0
Sahar R.	4.0
Audrey N.	4.0
Kim R.	4.0
JULIO O.	5.0
Dennis C.	4.0
Kim R.	4.0
Norma A.	4.0
Shanna K.	2.0
Chels T.	2.0
Victoria N.	4.0
Nora C.	5.0
wolf c.	4.0
Lan L.	5.0
Jessica P.	3.0
Efi S.	3.0
Aila L.	4.0
Lisa R.	3.0
Ryan S.	5.0
Lynn C.	3.0
Lynn C.	5.0
judy l.	5.0
Kinjal S.	5.0
elizabeth d.	2.0
Sherilyn B.	5.0
Tiffany K.	4.0
Helen L.	4.0
Cindy C.	5.0
Liz J.	4.0
Ryan E.	4.0
Krystal N.	4.0
Chris S.	4.0
Steve S.	4.0
Ryan E.	2.0
Kaila J.	5.0
Janie W.	2.0
Janie W.	2.0
Thomas B.	2.0
Cindy C.	3.0
Kaila J.	5.0
Krystal M.	4.0
Patti F.	4.0
M L.	4.0
Alina B.	1.0
h. d.	4.0
D L.	2.0
h. d.	4.0
Janie W.	1.0
Jim J.	5.0
Elise L.	3.0
karen l.	5.0
Cindy C.	4.0
Janie W.	2.0
Lu W.	4.0
Jen B.	3.0
Jamie W.	5.0
Paul F.	5.0
Ashley L.	4.0
Ashley L.	4.0
Maria C.	4.0
Candy M.	2.0
Samantha V.	5.0
henry w.	4.0
Stacey C.	5.0
Sandee Y.	2.0
Marc M.	5.0
Briana F.	1.0
Karina Q.	2.0
Dani D.	4.0
Binh V.	4.0
michelle t.	4.0
Archie R.	4.0
Areena M.	2.0
Jamie W.	2.0
Binh V.	1.0
Erika G.	3.0
Archie R.	3.0
Lu W.	5.0
Ashley L.	4.0
Irma R.	1.0
henry w.	5.0
Archie R.	4.0
Linda B.	4.0
Tera C.	4.0
henry w.	4.0
Karina Q.	3.0
Diane C.	5.0
Deanna Y.	1.0
claudia y.	3.0
Diane C.	5.0
Carine S.	1.0
Diane C.	3.0
Katrina O.	4.0
Big C.	1.0
K W.	1.0
Robb J.	4.0
Indelisa M.	2.0
Joanne H.	5.0
Diane C.	4.0
Molly P.	5.0
Melissa W.	3.0
Diane C.	1.0
Robb J.	4.0
claudia y.	3.0
Joanne H.	5.0
Diane C.	1.0
Melissa W.	3.0
Rachel A.	5.0
Joanne H.	5.0
Diane C.	5.0
Diane C.	5.0
claudia y.	2.0
S K.	1.0
David D.	4.0
claudia y.	4.0
Tony T.	5.0
Kaitlin L.	1.0
Deanna Y.	3.0
Carine S.	2.0
Robert S.	5.0
claudia y.	4.0
Diane C.	5.0
Diane C.	5.0
K C.	4.0
Diane C.	3.0
Jen H.	5.0
steve t.	3.0
Wifey S.	5.0
Harry T.	3.0
Sam W.	5.0
Diane A.	4.0
Chellen G.	4.0
Veronica S.	4.0
O K.	2.0
Diane A.	5.0
Diane A.	4.0
Diane A.	5.0
Angela K.	4.0
Lisa C.	4.0
Anette N.	3.0
Chellen G.	4.0
Angela K.	5.0
Veronica S.	2.0
Nader F.	5.0
Diane A.	4.0
Sarah  P.	2.0
Patsy S.	1.0
Diane A.	2.0
Regina C.	4.0
gloria x.	5.0
Diane A.	4.0
Amy C.	5.0
Diane A.	4.0
Diane A.	4.0
Lisa C.	4.0
Veronica S.	5.0
Mike B.	4.0
Diane A.	4.0
Diane A.	4.0
Diane A.	4.0
gloria x.	5.0
Angela K.	5.0
Diane A.	4.0
Jorf D.	4.0
Durif M.	4.0
Diane A.	3.0
U U.	4.0
Patsy S.	2.0
Jess B.	5.0
Diane A.	4.0
Diane A.	3.0
MARY B.	2.0
Diane A.	5.0
Durif M.	4.0
Diane A.	3.0
Diane A.	5.0
Clifford L.	4.0
Durif M.	4.0
Cindy S.	1.0
Allison W.	5.0
Sue Ann D.	5.0
Bernie C.	4.0
Cynthia H.	2.0
Jessica P.	3.0
Le H.	3.0
Sue Ann D.	5.0
Jennifer T.	4.0
Jacqueline D.	5.0
William S.	4.0
Shana Y.	1.0
Steve S.	4.0
Steve S.	4.0
Michelle M.	3.0
Betsy C.	3.0
Serina K.	2.0
Cheyenne L.	3.0
Serina K.	2.0
Nicola A.	2.0
Sarah A.	4.0
Denice L.	2.0
Jacqueline D.	4.0
Patty N.	5.0
Tom E.	3.0
Kerry K.	5.0
Anthony N.	3.0
Wayne K.	2.0
Dave P.	3.0
Jeff H.	2.0
Valerie S.	4.0
J S.	1.0
Chester Y.	3.0
Karen V.	3.0
Alexander H.	5.0
J S.	2.0
the t.	4.0
Katherine H.	4.0
Katja J.	4.0
Ian S.	3.0
Raquel K.	5.0
Katja J.	4.0
Allyssa R.	2.0
LisaMarie W.	4.0
Wayne K.	1.0
KJ J.	2.0
Nichole R.	4.0
Wayne K.	3.0
Richard B.	4.0
Kerry K.	4.0
Katja J.	3.0
Katherine H.	4.0
Katherine H.	4.0
Vera C.	5.0
Michelle A.	4.0
Samsudin K.	4.0
LisaMarie W.	4.0
Katherine H.	3.0
Liz B.	1.0
Bobby M.	4.0
Tina V.	1.0
Anthony N.	3.0
Karen V.	4.0
Alison K.	5.0
Anthony N.	3.0
Tram T.	2.0
Yifan L.	4.0
Hazel A.	4.0
Kes D.	4.0
Rachel G.	2.0
Kes D.	4.0
neal e.	5.0
Lina M.	1.0
Rosanna C.	4.0
Tram T.	5.0
Rachel R.	4.0
Jennifer H.	2.0
Melinda K.	4.0
Edda S.	2.0
Melinda K.	4.0
Jessica L.	4.0
Kes D.	2.0
Kes D.	4.0
Rosanna C.	4.0
Rachel R.	3.0
Rachel R.	4.0
Jessica L.	2.0
Mi Sun K.	1.0
Tram T.	5.0
Rachel G.	2.0
Melodie K.	2.0
Kes D.	5.0
Jessica L.	2.0
sarah F.	4.0
Stephanie W.	4.0
Siobhan N.	3.0
eric s.	1.0
Anthony L.	5.0
Julie S.	4.0
Jessica L.	4.0
Rachel R.	5.0
Rachel R.	5.0
Kes D.	2.0
Amberlene W.	5.0
Gloria T.	2.0
Anthony L.	3.0
Anthony L.	5.0
Rachel R.	4.0
Hazel A.	3.0
James C.	4.0
Stephanie W.	4.0
Kimchee G.	3.0
Kes D.	4.0
Amberlene W.	4.0
Donna M.	3.0
Kes D.	3.0
Ken C.	3.0
Kes D.	5.0
Amberlene W.	4.0
Kes D.	3.0
Valerie P.	4.0
Kes D.	3.0
Kes D.	2.0
Jessica L.	3.0
Kes D.	5.0
Rachel R.	5.0
Edda S.	2.0
Melinda K.	4.0
Monica F.	4.0
Jen H.	2.0
Petra S.	5.0
Chester M.	4.0
Christine H.	5.0
Albert L.	2.0
Poker Bunny Y.	2.0
Jen S.	5.0
Jennifer S.	5.0
annie t.	4.0
Chris P.	4.0
Poker Bunny Y.	4.0
Jen H.	3.0
Amy C.	3.0
Anna S.	2.0
Petra S.	5.0
Annie B.	3.0
Mark N.	4.0
Chris P.	3.0
Chris P.	5.0
Mark N.	2.0
Olivia H.	3.0
Petra S.	4.0
Angie H.	1.0
Jessica K.	1.0
Simon T.	2.0
Jen H.	4.0
Petra S.	3.0
Cristal C.	5.0
F K.	3.0
Shanna N.	4.0
Abigail L.	4.0
Michelle C.	4.0
Chris P.	5.0
Chris P.	3.0
Dog L.	4.0
Jackie C.	3.0
Tom M.	3.0
Oski B.	1.0
Jackie C.	3.0
Gio G.	3.0
Chris P.	3.0
Daniel K.	2.0
Michael M.	5.0
Jennifer T.	3.0
Laurence G.	4.0
jag j.	2.0
Marvy A.	3.0
Briceyda L.	2.0
Chris P.	4.0
Chris P.	2.0
Mi V.	2.0
Joanne T.	4.0
Amy L.	5.0
bonnie y.	4.0
Joyce G.	5.0
Joanne T.	3.0
Rhianna K.	5.0
Chris P.	1.0
cacao g.	5.0
Cate G.	4.0
Chris P.	2.0
B C.	5.0
Shanna N.	4.0
Eyeowa C.	5.0
Clarence A.	3.0
Susan C.	3.0
Clarence A.	2.0
marisa m.	1.0
Ailene E.	1.0
Clarence A.	4.0
Stacey G.	3.0
Michelle L.	5.0
Julien W.	5.0
Matthew R.	4.0
Jeannie C.	5.0
Brandon C.	3.0
Stella C.	2.0
Anthony P.	5.0
Chantal Noelle C.	4.0
Julien W.	4.0
Chris S.	2.0
Clarence A.	5.0
Tony L.	5.0
Elizabeth L. M.	1.0
Jenny C.	4.0
Eyeowa C.	1.0
Clarence A.	1.0
Mike A.	4.0
Jessica C.	5.0
B M.	5.0
Chantal Noelle C.	4.0
Jeanine W.	4.0
Shannon W.	2.0
Dominique N.	5.0
Clarence A.	4.0
Matthew R.	4.0
Matthew R.	3.0
Cindy M.	5.0
Pat G.	4.0
Jason S.	1.0
Staci G.	4.0
Kimberly C.	5.0
angel b.	5.0
Susan C.	5.0
Jeanine W.	4.0
kat a.	4.0
helen l.	5.0
Clarence A.	3.0
Clarence A.	4.0
Shannon W.	2.0
Pat G.	4.0
Christine R.	5.0
Chris V.	1.0
Lucy C.	4.0
Jay Y.	1.0
Mimi L.	1.0
Vicki C.	1.0
Gloria H.	4.0
Polina R.	5.0
Bryant C.	1.0
Justin N.	5.0
Gloria H.	4.0
Bryant C.	4.0
Bryant C.	5.0
Jay Y.	4.0
Bryant C.	5.0
Bryant C.	4.0
Frank B.	4.0
Priscilla Z.	3.0
Rob C.	4.0
Kevin R.	5.0
Rob C.	5.0
Grant M.	3.0
Bryant C.	3.0
ward b.	2.0
Bryant C.	4.0
Bryant C.	1.0
Kiki A.	5.0
Bryant C.	3.0
David M.	2.0
Bryant C.	3.0
Grant M.	3.0
Elli J.	3.0
Bryant C.	2.0
Bryant C.	4.0
James L.	2.0
Bryant C.	5.0
Heidi M.	4.0
jun k.	3.0
Diamond L.	4.0
Emily C.	4.0
Bryant C.	2.0
Doug S.	3.0
Bryant C.	2.0
Bryant C.	4.0
N N.	3.0
Lois B.	4.0
Douglas P.	4.0
L. J.	2.0
Erich V.	4.0
N N.	1.0
Heidi M.	3.0
Bryant C.	1.0
Grant M.	4.0
Bryant C.	4.0
Andrew Y.	2.0
Grant M.	1.0
Kaitlyn H.	5.0
Rob C.	4.0
Justin N.	4.0
Joce M.	3.0
Rob C.	3.0
James L.	1.0
Bryant C.	2.0
Bryant C.	2.0
Gloria H.	4.0
Bryant C.	3.0
Grant M.	3.0
Gloria H.	4.0
Bryant C.	5.0
Dietrich H.	5.0
Bryant C.	4.0
Bryant C.	2.0
Tala P.	4.0
Gloria H.	4.0
Rob C.	4.0
Tim Y.	3.0
Justin N.	4.0
Rob C.	4.0
andrew k.	5.0
Bryant C.	2.0
Bryant C.	2.0
Jessa S.	2.0
Rob C.	4.0
Bryant C.	4.0
Ryan R.	5.0
Jasmine P.	3.0
Paulette L.	3.0
Christine M.	1.0
Jasmine P.	4.0
Dana C.	2.0
Desiree A.	4.0
Blacknight w.	1.0
Michael R.	3.0
Rob L.	5.0
Michael K.	4.0
Anne N.	4.0
Preeya J.	3.0
Linda N.	5.0
Josephine L.	3.0
Sandra L.	4.0
Rob L.	4.0
Tim S.	5.0
amy t.	5.0
Alisina O.	4.0
Linda N.	5.0
Diana K.	3.0
Angela W.	1.0
Andy M.	4.0
Christine M.	5.0
Autumn B.	3.0
Dana C.	2.0
Selina W.	5.0
Rob L.	4.0
Megan L.	5.0
Michael S.	4.0
Michael R.	2.0
Lina K.	4.0
Nikki L.	1.0
Diana K.	3.0
Christine M.	1.0
Anne N.	4.0
Michelle P.	1.0
Jeanne S.	5.0
Ice T.	5.0
Athena S.	5.0
Mehh P.	2.0
Eric C.	3.0
Susan L.	1.0
Jeanne S.	4.0
Jeanne S.	1.0
Lynn N.	4.0
Yoddha Y.	3.0
D. K.	5.0
Eric C.	5.0
Athena S.	5.0
Eric C.	4.0
Silky P.	5.0
Rachel D.	5.0
Amal M.	4.0
Eric C.	5.0
Jeanne S.	4.0
Aerin L.	3.0
Ice T.	3.0
Jeanne S.	2.0
Athena S.	5.0
Jeanne S.	2.0
Cruz R.	5.0
Jeanne S.	5.0
Pamela M.	2.0
WENDY T.	4.0
John B.	4.0
Jeanne S.	3.0
Jeanne S.	4.0
Demanding T.	5.0
Charles U.	4.0
Erick ..	4.0
pj n.	4.0
Michael B.	4.0
Eric C.	5.0
Jeanne S.	4.0
Erick ..	3.0
Lorena C.	5.0
Debbie C.	5.0
Kenny L.	4.0
Eric C.	4.0
Eric C.	4.0
Jeanne S.	3.0
Kelly C.	4.0
Jeanne S.	5.0
Jeanne S.	4.0
Carmen W.	1.0
Vishal A.	5.0
Jeanne S.	4.0
Jeanne S.	3.0
Lynn N.	3.0
Eric C.	4.0
pj n.	1.0
Benzee B.	5.0
Monica G.	1.0
Jeanne S.	4.0
Lynn N.	5.0
Lynn N.	4.0
pj n.	4.0
Aerin L.	4.0
Jeanne S.	2.0
Eric C.	3.0
Jeanne S.	3.0
w. s.	4.0
Jay V.	5.0
Jeannine D.	2.0
Tony Z.	1.0
Eric C.	4.0
Remy S.	3.0
Keromi K.	3.0
Eric C.	4.0
Lorena C.	5.0
kevin l.	2.0
WENDY T.	3.0
James N.	5.0
Susan L.	1.0
Angela K.	4.0
Nick L.	4.0
Maggie Y.	4.0
Rose D.	1.0
Natalie L.	4.0
Tadd L.	4.0
Trinh T.	4.0
Penguin S.	3.0
Kerry K.	5.0
Michelle G.	5.0
Michelle G.	5.0
Stacy S.	5.0
Michelle G.	2.0
Karlita ..	4.0
Tamer H.	5.0
Angela K.	4.0
Angela K.	5.0
Christine C.	4.0
Ilsa D.	4.0
Brittany B.	4.0
Ellin P.	5.0
Chinmay N.	2.0
omar b.	5.0
Allison M.	4.0
Eric P.	4.0
Golda R.	4.0
Kayt d.	4.0
Catherine N.	3.0
Allison M.	5.0
Allison M.	5.0
Thao T.	2.0
Golda R.	4.0
Catherine N.	3.0
Sam H.	4.0
Allison M.	4.0
Allison M.	5.0
Catherine N.	3.0
Allison M.	5.0
Leo T.	5.0
Secret V.	1.0
Catherine N.	3.0
Allison M.	1.0
Nael M.	5.0
Allison M.	4.0
Catherine N.	5.0
Allison M.	2.0
Catherine N.	4.0
Catherine N.	4.0
Jen K.	4.0
Shayda A.	4.0
Allison M.	2.0
Ray n.	1.0
Manuela F.	5.0
Ameer A.	1.0
Miranda K.	5.0
Allison M.	3.0
Khanhy D.	4.0
Leo T.	5.0
Norman H.	4.0
Allison M.	3.0
Allison M.	4.0
Allison M.	3.0
Karma B.	3.0
Allison M.	4.0
Allison M.	2.0
Ellie F.	3.0
Gokmen E.	1.0
Bill S.	4.0
Allison M.	5.0
Theresa M.	2.0
John D.	5.0
Puakela L.	5.0
Tom L.	2.0
Misty E.	5.0
John D.	2.0
Sabrina L.	3.0
Sunny W.	4.0
Meghan B.	5.0
Meghan B.	3.0
Meghan B.	4.0
Shelley B.	2.0
traci c.	4.0
Sunny W.	3.0
Jesse S.	4.0
Marni L.	5.0
Kimberly H.	4.0
Jennifer B.	5.0
Meghan B.	5.0
FOO D.	1.0
Meghan B.	4.0
Sunny W.	2.0
Meghan B.	2.0
Sunny W.	3.0
Sunny W.	5.0
Emma G.	5.0
Andrew K.	4.0
Shelley B.	4.0
Scott P.	2.0
CAScuba Y.	4.0
Sunny W.	3.0
Anna L.	4.0
Sunny W.	3.0
Tiffany C.	1.0
Evan B.	4.0
Steven G.	5.0
Meghan B.	4.0
Sunny W.	4.0
Sunny W.	4.0
Sunny W.	5.0
Anna L.	5.0
Sunny W.	4.0
Jessy B.	4.0
Andrew K.	5.0
Andrew K.	4.0
Lorraine L.	3.0
Mikesha B.	5.0
Steve P.	5.0
Julia G.	3.0
Erin O.	5.0
simon f.	5.0
Megan L.	3.0
Anita L.	4.0
xotelle C.	1.0
Craig M.	5.0
K. L.	1.0
Anita L.	4.0
Megan L.	5.0
Kerstin B.	2.0
Kylie H.	4.0
melody m.	1.0
Maiyer V.	3.0
kathleen v.	4.0
Molly T.	5.0
Irene B.	1.0
Megan L.	4.0
Linh T.	5.0
beth d.	5.0
Lorna H.	5.0
Alison C.	4.0
Kendrick K.	2.0
Lisa C.	3.0
Vanessa C.	4.0
Curtis L.	5.0
Julia C.	3.0
Sara T.	4.0
Elaine L.	2.0
Frank S.	1.0
Sumimus L.	2.0
Andrew B.	4.0
Julia C.	1.0
Sumimus L.	1.0
Myrtle N.	2.0
Abby C.	5.0
Kendrick K.	4.0
Ethan T.	3.0
Vanessa C.	4.0
Kathy D.	3.0
Julia C.	1.0
Vanessa C.	4.0
Errol M.	5.0
Lisa Z.	4.0
Corey F.	5.0
Matthew K.	5.0
Julia C.	3.0
Adam E.	2.0
Daisy Y.	1.0
Alyssa S.	4.0
Learned H.	5.0
Angelo B.	3.0
C R.	5.0
Gourmet Princessa L.	3.0
JASMIN O.	2.0
Mai S.	5.0
Eva B.	5.0
Jon Y.	4.0
Karrot L.	5.0
Olga K.	5.0
Karrot L.	4.0
Sandy C.	4.0
Nayr L.	4.0
Gourmet Princessa L.	2.0
Sandy C.	3.0
Jan C.	5.0
Jace K.	1.0
clarisse c.	4.0
Olga K.	4.0
Deirdre P.	1.0
Rachel P.	2.0
Jon Y.	4.0
Mars Y.	5.0
clarisse c.	4.0
clarisse c.	2.0
Keoni B.	3.0
C C.	4.0
Danielle B.	5.0
Jon Y.	4.0
Sandy C.	3.0
John H.	5.0
Anna H.	4.0
Darrin J.	2.0
Andrew N.	3.0
Eden R.	1.0
Daniel W.	5.0
Heather s.	4.0
Lisa N.	3.0
Brian V.	2.0
Henna S.	5.0
K H.	3.0
Joanna K.	5.0
Manisha S.	2.0
Lalu B.	1.0
Matthew C.	3.0
Charles T.	4.0
Heather s.	2.0
Eddie L.	4.0
Quynh L.	3.0
Daniel W.	2.0
angelina m.	4.0
Jorge V.	3.0
monica r.	4.0
Heather s.	4.0
Julie Z.	4.0
Noelle Q.	5.0
Eric E.	4.0
G C.	4.0
Annie M.	4.0
Zan F.	5.0
Jennifer I.	5.0
Alex W.	5.0
Foodie B.	5.0
Bill C.	3.0
Marjorie H.	3.0
Winter K.	2.0
Andrew P.	4.0
Kathleen N.	4.0
Julie H.	3.0
Chris T.	4.0
Gina G.	4.0
Erich S.	3.0
Troy S.	3.0
Elise G.	5.0
Kat L.	3.0
Erich S.	4.0
Alex W.	2.0
Pearl V.	3.0
Gina G.	4.0
Chris T.	4.0
Josh K.	4.0
Jackson G.	3.0
Caitlin K.	5.0
Yan M.	4.0
Miss R.	1.0
Janel Y.	2.0
Janel Y.	4.0
Sydney T.	1.0
Elizabeth B.	5.0
starrynight c.	5.0
Ronny L.	2.0
Michelle B.	2.0
Janel Y.	1.0
starrynight c.	3.0
Janel Y.	5.0
Janel Y.	3.0
Janel Y.	3.0
Anna L.	2.0
Sonya T.	4.0
Sean L.	3.0
Tim I.	3.0
Sean M.	5.0
Elizabeth B.	3.0
Big K.	4.0
Ronny L.	5.0
M D.	3.0
Ronny L.	5.0
Conrad C.	4.0
Sonya T.	3.0
Janel Y.	2.0
Janel Y.	4.0
Lita L.	4.0
Big K.	1.0
Amanda S.	4.0
Michaela S.	1.0
Janel Y.	3.0
Janel Y.	4.0
Jenny O.	4.0
Sean L.	4.0
Digant K.	4.0
Janel Y.	3.0
Sean L.	1.0
Janel Y.	2.0
Alison B.	3.0
Veronica V.	4.0
jay w.	3.0
Allen T.	2.0
Stella T.	5.0
Brian B.	4.0
Yb W.	2.0
John W.	5.0
Fern D.	4.0
tracy c.	5.0
Angie J.	5.0
Raymond M.	5.0
Peke L.	4.0
Fern D.	2.0
Fern D.	3.0
Christopher J.	1.0
Philippe H.	5.0
Fern D.	4.0
Nancy N.	5.0
Brian B.	2.0
Jessie W.	3.0
Allen T.	4.0
Jackie S.	4.0
Gore S.	1.0
Nicolle M.	5.0
Timea B.	1.0
Jeremy S.	5.0
Edgar N.	3.0
Mui Mui K.	5.0
Michelle G.	5.0
Fern D.	5.0
C B.	4.0
Jennifer F.	5.0
Layla S.	2.0
Layla S.	3.0
Hollis M.	5.0
Angie Q.	3.0
Daniel J.	2.0
Cathy Y.	3.0
Aishling R.	3.0
A K.	1.0
Priscilla O.	4.0
Alanna H.	5.0
SP Y.	3.0
Daniel J.	4.0
Rhoda A.	4.0
Harry P.	5.0
S N.	1.0
Sheila P.	3.0
Daniel J.	5.0
Natalie G.	5.0
Christine I.	4.0
Maryam G.	5.0
Dan S.	5.0
Kleini J.	2.0
Mallory C.	5.0
David A.	1.0
Bridget A.	1.0
Kelly M.	4.0
Donna D.	3.0
Cheryl L.	2.0
Chris E.	2.0
Jen Jen W.	5.0
Dette S.	5.0
Rua N.	2.0
Charlene L.	3.0
Ros S.	1.0
Casey B.	5.0
tisha d.	5.0
Christiana R.	4.0
Michael W.	4.0
Cristine I.	4.0
Leesa L.	4.0
.James A.	2.0
Don H.	4.0
Steven D.	4.0
Jessica e.	5.0
Jesse F.	2.0
Jen L.	5.0
Michael W.	2.0
Don H.	4.0
Don H.	5.0
Ava J.	4.0
Jen L.	5.0
Miss. Marla G.	5.0
Loren John B.	4.0
lyuda c.	5.0
Terrance S.	3.0
Exelza B.	2.0
Patrick Z.	4.0
Dwight B.	5.0
Rebecca S.	3.0
Christina C.	4.0
Omar S.	5.0
Christina C.	3.0
Omar S.	3.0
Robert C.	3.0
Michael T.	4.0
Viennelyn C.	3.0
Sara A.	5.0
Marcella T.	3.0
Lawrence T.	4.0
Jamie T.	5.0
Tracey K.	4.0
